feature1,feature2,feature3,feature4,feature5,feature6,target
9,13.140624961151843,0.8820836144472876,0.2409195556695355,0.14492723282404674,0.055862492989943835,41.81253654499578
5,24.3247439540809,0.8104137160597863,0.28371817312498093,0.29673597171111576,0.050823885413511904,40.46198063626484
17,25.881537243432668,0.6868274865069534,0.11687529258329377,0.41809609317700436,0.8164029374987596,61.478815077651916
14,18.75810127459612,0.49696163735403853,0.9773137027687081,0.22652161857351416,0.9934537086654273,60.687781544786795
4,23.807311235216595,0.3286702295638023,0.6389869275721533,0.09983544610912853,0.3773799153516302,33.31568339286284
12,11.009274360236383,0.5894921250195162,0.536785899751698,0.8028788678672407,0.7385277138745527,51.67400565102493
9,25.51692427153428,0.5666927491777158,0.3894377318044383,0.18905749115414205,0.5365335084270384,42.93404565494147
9,20.83398860649751,0.20007384735168166,0.5584426810123088,0.40622542360529934,0.4145704644680489,40.11572832976887
12,17.46905723704735,0.22314290102742596,0.7480171325592189,0.9386730416827568,0.3752212435642729,50.96410926384988
10,23.786074671977403,0.16388909568172938,0.08409287697003942,0.2396709408820129,0.7736524286722931,48.62686397318341
7,9.277005554390193,0.7206716005890856,0.046801301569279974,0.4762041161566808,0.3487692471824886,40.58521829863099
11,21.50238659426577,0.5657321939526097,0.1587139709123655,0.954715691369653,0.7395713596665935,51.294909773174396
12,23.165127693819215,0.9738934916653114,0.46288693839787753,0.6904795375703199,0.5173581413991096,49.897143901177266
7,14.785034737595332,0.8577985682406338,0.2582697225905224,0.09769131427727573,0.5819634589134325,46.03146339867138
7,32.2816166057554,0.060478810195290666,0.686998505465143,0.25341093280560434,0.3252972734512469,49.38449288452592
9,13.667093636520097,0.9382974512486186,0.24451983352290307,0.8691412849618266,0.701210983891882,46.58719105606623
7,28.450382827272144,0.18241861641911583,0.4011971649845686,0.6656489610851517,0.8467677000904368,47.22498055747792
7,27.57261673695104,0.9835813982993029,0.6936646508999963,0.4109689965279639,0.8395711067716611,40.31262040365843
12,21.397022828766175,0.7374696576036979,0.9347008367568761,0.031146467018369206,0.7050698618683533,51.960988412653066
10,20.762118176669965,0.9112114194524075,0.37172117429777685,0.3607148500485249,0.0372387287838416,46.42902404454854
9,17.993819370091927,0.03886005805509751,0.9158510904939091,0.8257447343073928,0.451989066789258,52.33804345994747
8,14.93172099342138,0.0391358641390257,0.5005570556169566,0.7147749979566737,0.4658330239483217,39.65578869201141
14,10.007557318844773,0.4243767101027396,0.5796454077658028,0.8852099414753956,0.1927020239920123,57.172948031909335
25,22.580639715381217,0.2491115957304555,0.011866438910940191,0.06813816446827892,0.6655144977191603,75.57862527724578
7,27.18081384499324,0.9074531885797998,0.7658528921110316,0.33294499954022005,0.1209167574786314,42.49166755076177
9,15.739360858001586,0.059152970672904814,0.48569276155955554,0.22747106039459986,0.29292543734292953,43.56654771623402
9,21.73578216770843,0.9966953523086731,0.5508050648562846,0.26912465362131455,0.16892541487558754,48.48070091236536
7,23.00907220237591,0.5505066648329584,0.32749226306903234,0.0604442958860375,0.9859314685860786,38.16667474770857
7,21.082392106710415,0.8033928347046089,0.6942886441879466,0.9216136980567422,0.42182427841015735,44.94862373135888
10,22.920905299396107,0.1720036747402457,0.47060490074980355,0.9013903486065213,0.8991701630151995,41.494039749662434
8,18.71911225572165,0.6625704281521617,0.2822035693170869,0.9272678865922143,0.04044566592239818,42.768474218044325
14,14.79118025113079,0.8699779512085687,0.9847042915876726,0.49817530626426965,0.02414246086580074,58.16182866398364
17,18.214232477434688,0.7370859520530286,0.23906320643671186,0.12235051655165219,0.6644456246258996,59.73838446690343
10,16.913148480612065,0.650176013944412,0.019150075904920794,0.41173586039030674,0.3520925497698061,44.88312988668308
11,18.10609285906862,0.2288612251779173,0.2870237008617875,0.5743895180829756,0.5958624766527617,46.86819613347875
12,20.220930622194608,0.10534992869549287,0.14665293464680274,0.6348394689914252,0.2826956464376077,47.27098288518344
12,17.50037057120053,0.3392688611095295,0.6480380229993637,0.875830465141427,0.4200732945503931,54.71940508556401
11,23.2147495268307,0.18855480721760043,0.38412343362075707,0.8149469911708026,0.5306991588616286,49.737459607302746
11,15.778948456577474,0.6744227038396113,0.674324137727208,0.3474798585599753,0.8109484943368812,45.35583519456562
8,12.229702397599516,0.764113904135724,0.9160335950400994,0.36617403531560566,0.9122170403971157,43.13013059887092
7,28.453278636790078,0.7537742457286504,0.0802475511169447,0.3523160453101096,0.8117969797985854,42.70150732127727
16,17.542048358356823,0.9843704872884542,0.9573468165959793,0.3560234490988945,0.2887306799716527,60.41274904676855
13,20.13809126739901,0.2648030997620433,0.03295539940801595,0.9891441803405798,0.08373436920889732,51.325749563662335
10,17.086590521187556,0.07762020416415638,0.5948856008600449,0.8150784747894988,0.7066335666235251,45.788339758613986
11,20.07649088257156,0.7112568008313964,0.2861779006424997,0.8971292408322975,0.6310936730122941,47.57903107065419
12,18.10514563734401,0.3509544985115175,0.47727760586299783,0.48732734898066665,0.785018835401164,52.11346891388725
5,26.881409912376313,0.7606353213994759,0.03377356656058239,0.8603783189518852,0.20078421056639384,41.437767868156236
12,20.44836210235145,0.6859703796750846,0.19950651341219328,0.3962919517294451,0.4370639507310544,50.20670877009501
14,19.71610495879312,0.019951525422342686,0.2910230438032513,0.6872521245797992,0.02603838702715211,61.631636910182635
10,22.53373515197876,0.8959600998699736,0.39781207551396236,0.7433196570070633,0.329817867581109,47.3403022843675
12,15.434520721824391,0.6840377806562219,0.6966374158798961,0.1862028864098808,0.6490107664602186,45.8900686050478
5,26.251353354642063,0.4509331914992827,0.6672839377278638,0.968843834793331,0.8365649135839075,43.56405548302393
9,18.507448829667755,0.7753602965985577,0.8238000198413192,0.8944031462126456,0.8528962669652481,49.2001411826825
16,34.339705020903004,0.6943784434594297,0.5997781435400046,0.053553665434212916,0.6279842689047722,58.46390690092651
8,28.154956409721493,0.0036070093341206144,0.8807541517430513,0.7118403499717827,0.535522585490039,49.22498080010433
9,27.858805254893653,0.18176904923071435,0.3579153192732204,0.34024351909582917,0.31424465398708934,44.90503173127573
9,26.59560033057764,0.015637490739526028,0.18339979922527394,0.49043799832282564,0.14911050268398396,46.570305267616675
7,17.070306135974967,0.8709090106142939,0.01673158597746982,0.44319265124301344,0.8426096613822739,40.21870319372772
6,19.948185671767114,0.15078795409747492,0.7038305260878657,0.1467929988957034,0.9346937229216592,46.76062425388797
10,21.327576716905455,0.6625836999952748,0.1534290574304854,0.08714478626647681,0.10714278480286965,55.861356335008836
15,19.602407901083783,0.867077623288336,0.6258884954076072,0.49644151255320723,0.07412413957182185,53.726911355169214
13,18.261164851180816,0.005137147962714028,0.4640935186273152,0.6863715566356893,0.28769429870767493,54.36982176401395
11,12.484483757016802,0.6076202424904318,0.657678882076247,0.14934041022526334,0.45974308383026563,47.32844937384358
11,19.723640780862507,0.4127864120708028,0.04022718035039741,0.16348631459859175,0.888061583788929,50.93799048825559
5,28.400475927750406,0.602325435794229,0.6162602262893799,0.05142143210638328,0.9338528493971168,43.92902151633794
10,29.071965913989928,0.6764723128215745,0.22151455549059607,0.3293068377743711,0.9300799248622039,45.428805520864636
11,31.245308205114572,0.7087787473195178,0.6744402502650473,0.943311397450842,0.6242310843847045,55.86007048828898
11,29.826956526646352,0.6589298843477871,0.8561368143695737,0.03095493678726735,0.9458767096920958,53.16841702948902
10,17.85297683777189,0.8299628075409458,0.29940344689513243,0.04306203564185673,0.5304085650568044,44.70361074992833
13,28.839525011232674,0.4229012688554582,0.2191184142804532,0.12239128876308725,0.48477154415216206,56.52920186016921
11,9.404326898576816,0.43428486950514045,0.7523871080420761,0.7591716948730404,0.014860057121334869,46.11649500505304
14,13.587426556816414,0.6058685546398509,0.5956764393331988,0.5367675957318414,0.033686057892652665,50.89862837341425
11,24.797950330313785,0.14348789231277748,0.5704584168465524,0.3136022737224945,0.7018913051208875,50.982631514046325
10,24.572407956603683,0.4929323569927684,0.9694949664477491,0.627831344475036,0.7714634559088497,46.11200508555855
9,21.736691667936846,0.8624148354181064,0.5095468058966942,0.9203331620857567,0.34155942739721723,44.08028913717148
14,21.174483005981422,0.01750438076604366,0.6100479177736264,0.10230827218493421,0.7495459620024023,55.8078092879358
10,25.375699913922936,0.7218943141259992,0.0032027612873701816,0.8172694900825542,0.9950500622481564,46.186897838562906
9,23.469005342118805,0.9590979859799121,0.5132094518523957,0.8985598450249385,0.2285016335595096,44.87241992583476
9,11.730694908350547,0.6252834035818556,0.1842171805933549,0.44247619144624706,0.8884254747413259,42.55462694813609
9,16.56768488280333,0.8816276977344255,0.3695139642078621,0.19948281862366057,0.33129507727201957,44.70452643639807
13,18.05702736583326,0.5854874885214961,0.664250105325974,0.4513666107361918,0.7464171368294407,55.95482457467198
8,17.26738490865756,0.5704418960755924,0.2181045471867874,0.3052296552833563,0.40678208072720445,46.28952082677445
4,15.985302751439596,0.6404729373451403,0.9671407851829534,0.4781764860173079,0.6610691059704792,36.513041784092735
10,20.430478237783202,0.9044234750177557,0.8752925538091474,0.8572513634646658,0.1888746572239971,52.49604946485282
10,19.76215371118015,0.9141188125540618,0.37968171343220347,0.7195253828482067,0.4884320147695759,46.82920311303379
8,26.070541855958695,0.5766472576570298,0.010751015213193216,0.8038833424397219,0.16116404683880237,44.03561676229435
11,24.668110948349515,0.3680965773202288,0.39395779504483086,0.5604889104741109,0.1512564036745374,51.26411015542536
6,18.082249337756668,0.9830861297002026,0.26389389950355635,0.38632979649088195,0.45202319060097795,40.943511654824135
5,25.267627198015727,0.8144226624857717,0.9565127429281703,0.4103953735640534,0.9720351980504114,35.565398613831505
11,28.385964740031962,0.44730411912005363,0.3791782311569839,0.20320711620484866,0.724708749278531,50.373494483937634
11,28.63158741011572,0.21962247049531713,0.7691324866560734,0.53398409188871,0.6701887168258431,52.97771617195766
14,25.945072918083937,0.4401903287899226,0.036558341741821376,0.19502760397848307,0.39134135475124243,55.767559844410854
13,16.63494489771771,0.5104816672528816,0.07505588116580364,0.9356800448824254,0.09431958729457424,54.35173769160295
9,20.286724849437466,0.379753909277316,0.48708626549095824,0.5997219929116162,0.0015360577827483457,45.72879055140984
12,25.260375193037834,0.20808873924148752,0.8525578030629746,0.6153236265718928,0.5894237707894704,59.07436957686501
9,17.700585404566613,0.6024608516347812,0.8156416839880261,0.6225062224343668,0.24721634342089505,46.034960572020594
9,17.804220625032595,0.24552500846127578,0.8425199655709137,0.8150763047798284,0.3582432161661243,45.092525366160686
8,17.85312490442699,0.8546367521941949,0.8324033050296962,0.6507230703500269,0.4109147281594384,44.45552704717652
13,26.573424581226874,0.12003499186896105,0.21048588912797261,0.4329272606332747,0.4791208842444916,52.813573049644525
13,11.960235105778898,0.675084683720149,0.7018913859001934,0.4222664386947157,0.09386220720075078,54.13518259237231
8,21.219440130206358,0.18086379956597443,0.44953345993869,0.05995611482618157,0.8379055899602662,46.96263308567891
10,19.766366731567956,0.3679449892132993,0.7335406022930384,0.8685110218930666,0.5318677123614515,47.58332227959866
11,19.843736291743507,0.9045453949098541,0.4126937179369442,0.7660828817616846,0.228426445457656,46.42903204994674
9,36.47206482777559,0.8194136268222846,0.11174761329230143,0.3244212271035267,0.97163037248385,52.070878431941026
11,20.311518732735365,0.289609833662969,0.1153352275277445,0.01503920441967721,0.3614269441926241,51.78411061484019
13,20.871834029661073,0.6886674807597363,0.31966153565104416,0.9646055152716527,0.9206570540749642,53.99453530087938
8,19.9043902168829,0.5668023544567536,0.13924155194693133,0.5613930467510958,0.7878920870027182,38.405391706710496
12,22.152950208753865,0.8377645563780713,0.2075076915000199,0.8095123905276562,0.8592023178458914,55.06388060927488
12,20.065184566946396,0.9782536141902095,0.3155895618004715,0.6281345588466213,0.8659516199615361,52.6703870413208
8,21.451115588470657,0.943733465355249,0.5284268292006683,0.3361417745830141,0.46630059187172523,46.37233604660884
7,12.030005196081756,0.9753135142905885,0.7423906953706381,0.9332605058684722,0.6140690217531699,39.569440617428114
6,23.89907174314582,0.015545213640531297,0.48190341047581053,0.38163838656703164,0.3299652969616236,39.84015255678686
11,14.521532904259027,0.7551897817327209,0.6680092003728625,0.4394752691906687,0.6997419995164603,51.57011219500072
8,15.060899553265394,0.33716061084222904,0.19126990625981377,0.4045150991432528,0.569482173624928,43.48353716557449
9,21.685874045818544,0.5558133177737146,0.43227146747750567,0.08284530270091373,0.7961416191932196,45.999500954940785
15,21.862492564684523,0.4720108033073712,0.0908050860585039,0.10604354707662811,0.6584095632695531,58.96386703207973
12,23.324201288219296,0.6144029705779139,0.8427955473710405,0.7366623736734932,0.531516188473354,51.768617627195404
14,19.82762677034004,0.7188467451318887,0.2564971054062355,0.6517866254727648,0.8992314498736287,58.379704028695386
9,19.031028396372047,0.23245935288356956,0.20906272875510246,0.42978698055983855,0.28594783568336546,42.883664584611324
4,26.11463568077488,0.9237424711736042,0.6204340873633756,0.8800531287223993,0.9972881979055311,34.232912674778206
11,15.766267104791144,0.11398439892905798,0.8708254013176211,0.22002249317163702,0.3765091959874981,54.1849191539159
8,30.435788384070538,0.14758574731490048,0.9711452668212329,0.12972423944798295,0.25613948313259993,51.376837730012454
11,14.235095419217437,0.6916940850082923,0.5145273508939024,0.554525968853846,0.9908617621157657,53.45046579138535
11,19.786671933946206,0.10623651302348558,0.7162938554583709,0.04674322450012869,0.5063170259436509,51.11966710830923
17,26.14683838618948,0.4079485881195202,0.07213738218054588,0.8732231442744348,0.9502683095096874,62.55935633906274
7,26.465510386718513,0.6805728754838303,0.12590691195414194,0.9416233997589639,0.16412692460877998,40.50466605705809
16,16.16494165833357,0.15947510999436476,0.0926534051648722,0.7502369180339223,0.07177243327044136,63.8526658324657
18,20.68368353940166,0.7967036550816784,0.3146884803329235,0.30902843448313977,0.4049347931566941,66.04433906403737
3,22.478469351608563,0.6480858341505685,0.9557329609594005,0.4310514123158704,0.5025241180624366,35.82502639978608
9,24.31757983009962,0.47065143353957994,0.5669215092116687,0.4340606685732121,0.5695031771320246,48.06478682625425
8,15.721649608038897,0.8657733524673302,0.1459118503653415,0.4090517424665915,0.9560562695032851,47.32707089770173
10,25.12341221997679,0.8692380555566117,0.17702816803200938,0.32675758031723656,0.9724341695880765,51.84121969863237
9,23.369942680951578,0.4205219249196547,0.3662681777765133,0.8974041731551506,0.8059054715306889,44.69921237424089
10,16.739615678361083,0.5685739329203334,0.696811296432857,0.3644437189179256,0.2199953640832929,50.675837636453124
10,29.630119316839636,0.2583691487503126,0.24952752623200802,0.8778322401934454,0.13169641477661842,55.45166869907942
16,19.29259347252336,0.9628319749488711,0.9041282917693236,0.46643816399458704,0.043795214047263165,56.86681289044928
11,9.400299727140759,0.45788578895770526,0.5801829372103066,0.5463942423918763,0.20172418726542207,45.03009535732072
9,15.19320389856129,0.5396759760179559,0.9582631215950063,0.7211390669925241,0.2601146246038034,45.39070205318025
16,19.54097645413338,0.8227732883933537,0.9405729695731376,0.13650912757817324,0.9328663475158547,64.12745296627625
5,12.389552662355742,0.7206306162707528,0.017864815320448146,0.943413621238961,0.9900855645663987,30.998966696985335
8,23.8812258148263,0.17989826991505153,0.30551638923278335,0.804377449209866,0.3620746973943977,43.56741927162909
13,27.258063479932467,0.0057781386556100545,0.25055318977777297,0.3191969890536642,0.4360982964576757,58.77974124280688
9,15.564469859096084,0.6322066002949476,0.8135328975991284,0.8282582848471031,0.3873270235542565,47.50065600876674
12,21.346008068401545,0.12145153902138228,0.7397433140293793,0.4294394350652744,0.5203836248272842,55.30480145403881
9,16.688807494771194,0.8770547736277587,0.42055504844427805,0.4122676516242063,0.7878705913811951,42.261037838946734
9,18.16458795015715,0.9873192633044531,0.4410267694465102,0.6883018057526474,0.9361571462549722,48.402852972058966
10,17.827303317677178,0.18127211542895083,0.5431992278737258,0.11584704679139934,0.6729177926459822,49.44029686169017
10,33.65225659851809,0.27336441826200053,0.32082536129579153,0.36445161905629064,0.6917239933161874,43.92429664693156
9,21.443788521641753,0.9832226814017011,0.8455497640553076,0.5401339004939518,0.1320521508308159,43.21889565889391
6,17.892467358470135,0.23219343984018492,0.0002912755058231964,0.07568806963412811,0.07580194266312246,30.65105038887036
8,25.63753863034323,0.06069364090061968,0.14684292822727996,0.7059731019973342,0.3427005483322796,43.32370283000685
12,21.889689203570704,0.5457101249520495,0.992395439064632,0.7051256115907865,0.49000905661155447,52.85041987678467
9,24.552709131092804,0.7747875952860773,0.31617464064863876,0.7513148239189827,0.6861504656186382,45.74611934097031
10,16.400796579508768,0.34880625211409977,0.648552178543952,0.9118161901857897,0.5552202158366726,48.83027418776223
6,15.582756541236774,0.19231598705702202,0.9059516154338824,0.05854798420461049,0.269589903541414,43.784585930992975
14,11.876973560771518,0.5382553940090066,0.7086821430991678,0.2718935315716856,0.01654432667036343,52.13039292510065
12,26.072019400916318,0.5529576253690037,0.7721454686255598,0.26393850104319105,0.08588812007310365,51.69858950611578
6,23.889438468559955,0.32171577652055805,0.8584292175842354,0.35310641520271113,0.3622420181660574,41.87918030811085
11,27.110582430574695,0.669878367505229,0.4695736959762884,0.1537829622952559,0.7861932972838084,52.64363172308724
7,8.096554570203686,0.9823209506416096,0.7890659795642005,0.474713071121322,0.12295301086217503,39.75959547685051
6,19.98069203717695,0.3107367889264858,0.21773617435249148,0.2657824029114616,0.4261308298624822,35.158070262073075
13,20.151612549588343,0.7450974853281237,0.2094967429800172,0.547004526283923,0.4293492756833486,53.4755135039367
9,25.652107921164912,0.8692769387195436,0.5937477079237943,0.860126845083254,0.04202703148958675,50.47057163167121
10,22.1219499608032,0.42393890097906006,0.12303076306029903,0.4265583553268958,0.6161075972252643,48.11011066617016
11,21.873789188976684,0.6803171858001446,0.05639990561680985,0.4390398096966819,0.38607831250868874,48.11531937766596
9,9.092144359776059,0.44427641499422676,0.48826255258207074,0.014312721353180513,0.17535102055465912,39.61410279756082
9,11.224080862560266,0.0789213240791733,0.3770012647235186,0.8135203095035191,0.5119924852866578,46.840017354357165
8,14.991611522414122,0.8670809637159947,0.0026153780171597196,0.5612658997150268,0.6729525934075524,38.58736046844528
6,17.38595420610894,0.13156407915243173,0.765705331557114,0.7096349449963817,0.5691080338825395,36.95778121488914
6,20.019003381553834,0.20559256146527016,0.7714956353763097,0.5940386041772996,0.5320921928274915,39.0402377097263
12,25.34449462731024,0.9694951234197727,0.7314936774787242,0.8729620257241687,0.7205882852572868,52.800739091152074
15,25.903482641068052,0.262986915768891,0.4573185967880019,0.3085395931911279,0.9425356931966273,59.296670152668526
5,18.242664302227723,0.4969455046730905,0.9105218516631899,0.7139181447521621,0.303634074975243,44.55372644655876
9,25.87057524248401,0.969482181673663,0.7940692907073164,0.9728240672516782,0.6995065122289013,51.92608398140685
8,15.734422472725562,0.6617679302910692,0.5182347722707858,0.2073847338902085,0.6684537192920239,41.11479577038581
14,24.74295878507986,0.7985888903236021,0.5899811854881226,0.16113661737522222,0.7062639268233099,61.10312235541003
11,16.995861829925303,0.8246003962436664,0.7103981917671429,0.6533399466795181,0.5681910908700861,54.62596857101639
11,26.353610728944552,0.4895326535432928,0.6637347859837898,0.9093181810381518,0.5896895527473609,54.160359362161444
9,7.70397747377508,0.6100609126460008,0.7843038990038419,0.18054644686501298,0.6188205473040513,41.0444181526555
9,23.362253837109122,0.7997314882402882,0.33293730978019664,0.5080449998930373,0.007654819133890212,49.09845415035801
10,20.753830489510033,0.27770994705294016,0.7491371087942762,0.6151532895573674,0.22258570481912165,45.09979282837509
8,19.116335379585706,0.5290981278610092,0.3380131476091429,0.6165784739875683,0.45025709765452604,50.272508590109666
7,18.41445708477628,0.5262737204532789,0.28700783078015923,0.9811273401623881,0.895528616328965,39.929228611017464
8,22.320852545919532,0.7143496946600038,0.49418376913490414,0.7332546281213421,0.728257705950489,44.77897676868508
9,19.50059564606806,0.07536506701351953,0.8681211816253801,0.9965409570523821,0.9161944058037975,45.01496299718217
10,20.880167342844935,0.29254051105021284,0.598404759629188,0.4679873842416681,0.11619587820021715,48.39950446342474
6,15.516777538360703,0.41575453360873094,0.15949524045450558,0.11139065097845657,0.6340686267255013,35.92672977332289
8,20.279062398903324,0.5488521667980594,0.6797297298973526,0.12471998004633722,0.5365359649099198,42.64535983032964
11,15.732586291177942,0.39607171648391026,0.05856961137843564,0.7369795721738847,0.7133398426141238,49.70290276625599
10,19.012561808073645,0.2650752325013219,0.5973243987782467,0.19579210063351882,0.21463387655190458,51.2540203742865
3,19.61238833212631,0.9536775521192201,0.9614237372698383,0.22238969117458063,0.28104577434469546,38.740643914766494
18,20.996464996169188,0.00661623648581533,0.7480202307904315,0.5045976274466959,0.951934797678972,61.49008971525396
10,15.807003380038637,0.34712447775367383,0.6128720014773279,0.3722510797495855,0.37396262595289276,42.54442704755873
4,7.423544664145627,0.7669084472656351,0.08116456714338804,0.11477691479815277,0.1307130407203032,30.578359332458923
5,20.18474205389228,0.9265783650633047,0.3093120575455305,0.7686858635772835,0.5205745920213439,36.29157817218892
12,18.91377446467397,0.922974951400544,0.34057155100680014,0.7448007670188186,0.7047572334050433,50.424109466353165
13,20.131789392095992,0.22371024186229527,0.7668882803501526,0.9269558644794941,0.05240314736776086,48.24197834259925
14,24.007269102106992,0.02328373605249967,0.557459527925722,0.8845483753249326,0.932904007543724,60.094153821438326
6,21.12504841960386,0.116508921762147,0.01486455552802346,0.16205910512975552,0.21712948371410012,36.437050822402654
11,24.519142217229884,0.45197246762063314,0.22575040758074905,0.6941100414938245,0.9332374393708097,53.10044963998375
9,20.330066314962952,0.942246675978951,0.08696374545319308,0.3333199079637583,0.6504209119928555,40.8778927497671
6,18.00253982732368,0.19862107882162838,0.3820225348773447,0.33488402305629716,0.33716069147300365,43.17655310184571
13,16.99635735213949,0.5101008726168792,0.4337121723231214,0.022322708963146254,0.8597339553203492,57.25501446346677
4,23.532862750344314,0.8338343301727615,0.6801070319309214,0.8912990177971285,0.5700903957859345,36.22897697062869
13,15.694019381863558,0.42440506891545327,0.8550032948332398,0.2965556268607592,0.13283552955124944,54.05560341899217
6,21.69947943429504,0.06432631107623088,0.9532657558192494,0.07152942572607435,0.7311472862207011,38.22885659996766
10,15.058407136249393,0.9766906171710769,0.7226767927020178,0.2581393204783563,0.28051547388601483,44.4042209451175
9,26.982506485051758,0.3183554659745693,0.3987498531730951,0.5814034641309074,0.6158137819357075,49.710039525462385
13,9.162993522375015,0.6044401517823558,0.9341280765722585,0.09947509902277962,0.1553895131004085,48.03492417689137
10,26.47756825684609,0.4002160214616902,0.7705839834917623,0.2218663365328183,0.289911818272917,48.82948803665795
14,20.29355488980202,0.873082442527697,0.42016993995787744,0.41014317332942496,0.09044661626182104,53.418520984949595
8,13.824704691602168,0.3128150601649726,0.6884793141625716,0.1846613945835831,0.2388025359179673,39.26570292835166
10,23.43709937987542,0.3820924594366846,0.04608847107164327,0.7045979687954578,0.8589058210471209,45.94312383762943
6,20.606178015075656,0.3745177661265461,0.5139080443893416,0.09001442277566685,0.5750231724511937,41.32605181837235
5,27.071040088659178,0.9913496831821053,0.3635120406917305,0.5165699569493188,0.8196343950754721,30.94014833446669
4,22.42393881162583,0.554479227718112,0.21674881195601137,0.44307962637585685,0.7829982026305982,33.972664000617094
10,22.062416219080262,0.7754783775677468,0.12333229835590964,0.40694170171035404,0.8873316440431795,51.68631610121733
13,26.057610589033594,0.7052828424473802,0.38416745216874193,0.1889196036936014,0.8979782283698081,53.09298355630323
6,23.22778239198731,0.04137365848234287,0.1322731416649341,0.2231417107200243,0.03488480628346757,42.356613232032764
9,16.44605638908166,0.3925527764272503,0.30247469608874966,0.7470919551043267,0.8479454164137287,44.97883432061653
9,17.883928584791438,0.6996275411098093,0.28926834675032675,0.16881682377636054,0.4928159020934807,40.59117739813208
9,21.79076369703737,0.26428074654426026,0.9609355058317803,0.20883654816124309,0.6098189872018249,41.160215742993415
8,16.037453754578387,0.11742028370010305,0.15948178994739892,0.9082630537363515,0.20723078985000332,45.89197704451287
11,20.430788738101825,0.5674902833101817,0.02519301076944147,0.7428842296158138,0.5422918947354423,45.89387715897254
12,16.403052163104146,0.7114312012031897,0.42567081160966,0.24654120498133003,0.9808388220758484,50.9440843338837
6,18.627038785986585,0.22534307867339332,0.46207299872566,0.6291109241385758,0.7521562924328221,40.30790662136505
7,20.77916584578152,0.5669099210002131,0.02428167589225816,0.8060409270217432,0.18235253836112097,39.54868500474814
2,25.844514845889783,0.5657859345060109,0.00804015049963569,0.2923757850928823,0.7270122353833505,32.07370769887259
10,17.996515503922538,0.8433065400198303,0.7979919978026081,0.7301344512024657,0.9615139253939606,51.93691502559797
12,16.76786825656967,0.17950199146070545,0.1466578408326834,0.3063653239530234,0.09086299565872147,51.700798851936355
7,21.53652626624113,0.36742441724863983,0.8427427332174239,0.07573365888232997,0.054860994413561626,42.76454439977573
14,37.17299652425922,0.34739692344481066,0.8398660508208451,0.8013909177467684,0.33990865296535466,59.619944268150974
7,22.396439860835013,0.9480290107224488,0.7720377656132528,0.19068955456737535,0.10035165135577451,48.429051806457544
12,20.058825292879234,0.1540019204135824,0.2453123499148837,0.6679675478917295,0.5299701479307257,49.032493482724
14,19.515290267977704,0.4922525704789291,0.935551755838295,0.20714181392454944,0.5944277907605858,52.52929376147089
6,19.244014374101937,0.04397960980044158,0.23234317097186707,0.5820060561482349,0.06567606307681861,37.530166305335584
6,20.545846537249083,0.9481752578379901,0.770324845746571,0.21078934476813305,0.1039498514712307,46.248368936709966
7,19.629456468300162,0.06475842360923256,0.7475738014612092,0.7830854108634501,0.8979614506164858,38.265231410471465
16,18.993578397560704,0.989756410974899,0.12125887134538527,0.14472921290005647,0.3896598016961963,51.29102367315567
5,22.086706900962533,0.9730737743777704,0.5273309814808638,0.8972053024807305,0.19023293842530675,30.922739362711386
8,23.503499896583325,0.5554660932482295,0.8501413831235928,0.07177248212121268,0.7482143896406296,44.72664780508222
13,20.074464546247103,0.5879866139434158,0.37841781629756366,0.7327697948777844,0.9589894705708468,49.6821125547614
11,24.156744623159536,0.8407911498565477,0.8262029665404098,0.43365973872323493,0.2998772533954479,52.26530270412352
9,32.583947379691935,0.362776476646677,0.08718298738271202,0.16222537575296392,0.8364995197738518,48.61565287301868
6,16.780184889745563,0.8166705135980933,0.7317232782371283,0.8594601915317939,0.44952191964181876,41.1621961767946
12,16.57285511609702,0.6148089010731471,0.42234587344275254,0.7680861298350689,0.04260950278669229,50.75918799222261
14,24.7428088580831,0.5093850452003099,0.551433175277167,0.28735178683986917,0.5450513169813183,58.01195989716494
13,7.369745105778758,0.5178548371873073,0.4662419348473634,0.1787070614330356,0.7664728414455428,53.400467656717304
8,18.825291568476874,0.08731813771173824,0.5564160392914644,0.7919261817137248,0.35890074880934364,43.55863818157414
9,16.750835080424512,0.18799402879791194,0.4774978250775913,0.1366192292061048,0.9698893455193422,47.78409605640121
7,21.979602195162556,0.24408048179564124,0.42592569081016296,0.993073997224237,0.4854435299770429,42.8415153140733
10,27.512642447245902,0.4374183878968174,0.16180882712514388,0.7415290758900906,0.3759033324673837,49.79475234505984
6,15.784147567215626,0.39132750185343534,0.5889703176942499,0.35854002300694254,0.8310079567798522,39.338534840286755
5,4.326222804231808,0.7523177689107176,0.4230344478212261,0.8957961791003007,0.5831467512159073,33.3571114644978
11,20.486977299836347,0.9658064851503376,0.9415299759893906,0.19903074141010457,0.1696357389536841,52.67488975874477
11,19.246247499486348,0.9541118420125594,0.5307473392170193,0.03904450068453735,0.21742065538061395,49.17562269031482
7,25.18458341869664,0.6011558851026639,0.19160602121560688,0.7374067951682343,0.8739760272060885,45.04805385294313
10,19.88290998828038,0.600025596257053,0.20671843516354993,0.8919320472611236,0.1843831095944498,43.07281402535124
10,23.54206856339145,0.7280142962396835,0.8959080269492256,0.3410140012398688,0.18000605994463992,48.08989969543342
